filename,field,question,regex_answer,qa_answer,qa_score,agree,chosen_answer,chosen_source,service_type,current_charges,null_file
119733697.html,occupation,Яка посада військовослужбовця?,, водія-стрільця,0.6391782164573669,False, водія-стрільця,qa,N/A,,
119733697.html,military_rank,Яке звання військовослужбовця?,солдат, водія-стрільця,0.7282935380935669,False,солдат,regex,N/A,,
119733697.html,offense_duration,Як довго тривав злочин?,, до однієї доби,0.5461087226867676,False, до однієї доби,qa,N/A,,
119733697.html,fine_amount,Скільки гривень штрафу накладено?,,,0.45300111174583435,False,,,N/A,,
119733697.html,court_name,Як називається суд?,Надіслано судом: 14, Кобеляцького районного суду Полтавської області,0.337340772151947,False,Надіслано судом: 14,regex,N/A,,
105287593.html,offense_date,"Якого дня, місяця та року відбувся злочин?",15 липня 2022 року, 08.07.2022,0.5644384026527405,False,15 липня 2022 року,regex,N/A,,
105287593.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_2," НОМЕР_2,",0.684987485408783,False,військової частини НОМЕР_2,regex,N/A,,
105287593.html,occupation,Яка посада військовослужбовця?,," строкової служби,",0.7641623616218567,False," строкової служби,",qa,N/A,,
105287593.html,military_rank,Яке звання військовослужбовця?,підполковник, старшого водія 2 кулеметного відділення,0.2767559289932251,False,підполковник,regex,N/A,,
105287593.html,offense_duration,Як довго тривав злочин?,,,0.2942098081111908,False,,,N/A,,
105287593.html,fine_amount,Скільки гривень штрафу накладено?,, 2465,0.6326477527618408,False, 2465,qa,N/A,,
105287593.html,court_name,Як називається суд?,Надіслано судом: 18, Ужгородського міськрайонного суду Закарпатської області,0.503860354423523,False,Надіслано судом: 18,regex,N/A,,
116859231.html,offense_date,"Якого дня, місяця та року відбувся злочин?",08 лютого 2024 року, 08 лютого,0.39002862572669983,False,08 лютого 2024 року,regex,N/A,,
116859231.html,military_unit,Яка військова частина розглядається у справі?,Військової частини НОМЕР_1, НОМЕР_1,0.5034274458885193,True,Військової частини НОМЕР_1,regex,N/A,,
116859231.html,occupation,Яка посада військовослужбовця?,, стрільця-снайпера,0.21109040081501007,False,,,N/A,,
116859231.html,military_rank,Яке звання військовослужбовця?,солдат, стрільця-снайпера,0.8311091661453247,False,солдат,regex,N/A,,
116859231.html,offense_duration,Як довго тривав злочин?,,,0.6730753779411316,False,,,N/A,,
116859231.html,fine_amount,Скільки гривень штрафу накладено?,,,0.42558586597442627,False,,,N/A,,
116859231.html,court_name,Як називається суд?,Надіслано судом: 08, Слов`янського міськрайонного суду,0.4557243585586548,False,Надіслано судом: 08,regex,N/A,,
109277664.html,offense_date,"Якого дня, місяця та року відбувся злочин?",28 лютого 2023 року, 20 лютого,0.6546538472175598,False,28 лютого 2023 року,regex,Mobilisation,,
109277664.html,military_unit,Яка військова частина розглядається у справі?,військової частини НОМЕР_1, НОМЕР_2,0.42301496863365173,False,військової частини НОМЕР_1,regex,Mobilisation,,
